source,hospital,review
JustDial,Max,"Beware of this hospital, it did not give proper covid treatment and I lost my brother. Staff is amateur, nurses are amateur, they ruined my brothers case. He died all because of the worst treatment and carelessness of doctors and staff. The hospital billed us rupees 16 lacs and we still lost him. Worst caregivers of Delhi, Please don't ever go there if you want your loved ones to be given good treatment go somewhere else but not this hospital."
JustDial,Max,"Today on dated 09-03-2021 forenoon went for cowid-19 vaccination vide billnoPGCS3900249 and after waiting for about 2hrs.in que and reached at room no A .i was next to get the jab when some doctor called Mr. Mukash Mehara entered in the chamber with two friends or relatives out of turn, when i objected he misbehaved with me you can check in the camera out side room no A cowin-19 Vaccination desk. This doctor also threatened me. i demand a stern action from the concerned authorities"
JustDial,Max,"Had a terrible experience, rude arrogant staff, overcharged and fraudulently charged us. We could not believe the shoddy quality, stay away."
JustDial,Max,"They have built their buildings by selling humanity, if you want to save both your patients and your money then please do not go here at all"
JustDial,Max,"Worst experience I had especially with Dr. Meenu Walia in oncology department. I can say she is not less than duffer. She knows how to suck money while pushing your patient closer to death. My mother was good during first chemotherapy Folfox (planned at every 15 days). But in greed, she went for Cyramza (2.55 lakh) at every week, resulted my mother`s death. once cyramza started my mother`s health started deteriorating, finally Dr had to stop this medicine but it was too late. And thus my mother who was we..."
JustDial,Max,"Worst greedy Hospital does not take of ECHS patients because it is cashless and government panel, they only take care of Cash Patients, unnecessary they discharged my father even though his condition was not well, he couldn't even stand properly by saying we don't have a room available. The worst greedy hospital I will gonna write a letter to ECHS regarding its unresponsive behavior"
JustDial,Max,"Worst hospital and very unfriendly policy.ICU staff is not allowed to talk about health conditions of patients with families.Hospital not allowing frequent visit to ICU in interest of patient care is understood but telling that we are not permitted to talk about any general health conditions BP, SPo2, vomit, etc. of my mother is beyond understanding.Worst hospital. Will not recommend to anyone."
JustDial,Max,Pathetic Appt system.They gave you appt time but doesn't keep the record for the same and skip to forward to concern department.
JustDial,Max,I am from Afghanistan from 2004 I am coming for holiday or medical propose. I have seen negative changes till now. Staff behavior changes. Dr behavior changed and services with low quality.  All equipment that using in hospital  booming Old in. investigation in Max hospital higher than Others or Private Clinic.For IPD patient Extra charges so many other thing .
JustDial,Max,"Worst experience , money seekers , in cooperative ICU STAFF , will keep you in hurry , unnecessary unwanted hidden expenses , never suggest to go in this 5 star hospital com hotel . My mother is suffering a lot"
JustDial,Max,Hospital staff are better than duty doctors. Dr. Neha (duty officer) never cooperate with even patient. She misbehaving with patients and leave them crying without listening others. She never do her given job and says this is not my concern ever.
JustDial,Max,"Dear Sir/Madam, We happy already invest 15 Lakh rs for my accident but for head operation I don't have money, plz help me as soon as possible."
JustDial,Max,"Totally professionals in making money. The in house support system is pathetic. You complain of a problem and doctors will come after 2 hours and medicines will be arranged in another 4-6 hours. Dr. Vivek Kumar, Neurologist is total avoid."
JustDial,Max,"Max Patparganj is an excellent hospital in Delhi NCR. Services offered by Max Patparganj are also world class and not only this, staff of Max Patparganj are very humble  and cooperative. I will suggest everyone to visit Max Patparganj if they want world class treatment and facilities."
JustDial,Max,"I suffered lumber spondylosis as per Dr advise ,please advised the best Dr for sciatica expert and remedies the my problems."
JustDial,Max,Worlds worst hospital... Kindly don`t go there anyone. They Only use to play with the life of people....:( :(
JustDial,Max,Very poor services. Govt hospital is better then max hospital. They are just only making money and there is no any nursing staff. Only 1 nurse is taking 10  people..
JustDial,Max,Its a very bad hospital in Delhi. Money is the only motive. They are playing with lifes. Doctors are just salesman.
JustDial,Max,"Horrible place, non-cooperative staff, they will irritate you to an extent where you will blowoff your mind and would be provoke to get uncivilized. Services are hopeless, even after 3 days of patient being admitted TPA Department unable to forward the requisite documents to the insurance company. All are just busy in making money by doing unnecessary tests. Junior staff misbehaves and their seniors are not available and you can not approach them. God save their patients."
JustDial,Max,"Pathetic services, money making machine and doesn`t care about patients. Emergency is attended in not less than 45 mins. A senior citizen suffering from parkinson disease was refused even in emergency."
JustDial,Max,"I was having acute throat infection and went to Dr. Anurag Tandon (Sr. Consultant ENT) in MAX Patparganj for that problem. He is the worst doctor I have ever met. He boasts of his experience and years he has spent in this profession but the truth is that he mistreats patients by giving wrong treatment to lure money from them. Instead of treating me in the hospital itself, he asked me to come to his private clinic and misguided me to fetch extra money. Please don`t go to this doctor."
JustDial,Max,"My mother ( 57 years old ) was suffering from CKD and was on conservative medicine. A ulcer in her mouth was upsetting her in December, 2012. She went to a well known dentist in East Delhi. On every visit he kept on scaling the molar tooth on left saying that the ulcer was because of that tooth. He prescribed gel, gargles with lukewarm water and an anti-biotic( Augmentin625) . Above all on March 07, 2013, he arranged a surgeon at his clinic to extract the tooth . The surgeon extracted the tooth and asked ..."
JustDial,Max,Good doctor avilable quick concern and treatment
JustDial,Max,Very Poor Internal Coordination
JustDial,Max,"Fraud people, they earn from dead bodies also."
JustDial,Max,Just money makers and no care of patient
JustDial,Max,Worst hospital ever. This one is like big corporate house for earn money only.
JustDial,Max,Good hospital and good services with good doctors team
JustDial,Max,Worst experience due to ridiculous consultation by Ritu Goel.
JustDial,Max,Nurses are not well trained (IP no: 257637 Reg no: EHPG.436205)
JustDial,Max,Very poor service with worst nurse and food.
JustDial,Max,Good hospital for cancer patient.
JustDial,Max,Very difficult to contact on phone
JustDial,Max,I am really thankful to Max because they saved my little bro`s life..
JustDial,Max,Had appointment with Dr guptaa at 11.45 am which finally came at 12.30 pm. Joke of appointment management.
JustDial,Max,"Max Multi Speciality Centre offers a comprehensive range of medical services, featuring experienced doctors and skilled physiotherapists. While the costs can be on the higher side, the quality of care and advanced treatments justify the price. The facility is well-equipped and staff are attentive, ensuring a positive experience for patients. For those seeking top-notch healthcare in a comfortable environment, Max Multi Speciality Centre is worth considering despite its premium rates."
JustDial,Max,"Preventative health check up.Overcrowded, long queues, nowhere to sit, everyone in a horrible rush. I`m not sure any of the tests were done responsibly given the rush. Some tests weren`t done as the doctor had gone home. Doctors too rushed through tests as they had no time. Horrible experience. Never again."
JustDial,Max,The care at Max Multi Speciality Centre is terrible. The standards are low and the staff seem indifferent. I wouldn`t recommend this place to anyone.
JustDial,Max,My all documents clear. but (dr ritika o.p.d)said not complete your documents and very rude behaviour and bad talk ..... plz take a action... im waiting before 2 days and today also Wait 4 hors .. and  only 1 minutes talk with me only 1 secend check my paper and say not complete.  I tell very litly mam my problem is thise plz try to understand but. she sey i don`t no go don`t waste my time  like that... i belong high family background  but now my situation is bad   but she not understand... im not coming ...
JustDial,Max,"Max Multi Speciality Centre is an excellent choice for healthcare needs. With short wait times, easy booking, and attentive staff, it offers gentle care and excellent treatment. The facility is clean, well-priced, and easily accessible. Highly recommended for anyone seeking quality healthcare services."
JustDial,Max,"Top most multi-speciality hospital in Ongole. They providing treatment for Orthopaedic related issues, Gynachology, BP, Diabetes, genera physician, paralysis, physiotherapy, oncology and more. We can experience clean and hygiene environment with cooperative staff."
JustDial,Max,What a pathetic place! Just concerned with making as much money as possible from people.
JustDial,Max,"Bad customer care,long wait without response , transferring call to other extnWorst experience"
JustDial,Max,Thanks doctor for the great treatment.
JustDial,Max,A   b ka whole square
JustDial,Max,Nishant dave and mandeep singh aluwalia have been very helpful and courteous in Admission of my mother sneh arora..
JustDial,Max,"For the x ray for uk visa i m penning my bad experience, the radiologist seems inefficient , she needs to have thorough knowledge about reading the x ray clearly than give her opinionI am a doctor I went there for for a  tb test for uk visa  She mentioned some nodule I even consulted other radiologist with the x ray all radiologist whom I consulted  said its normal ,But In maxmed city lajpat nagar even the doctor who are sitting n earning money are cluless they read only the report done by r..."
JustDial,Max,Very well maintained
JustDial,Max,Super service
MouthShut,Apollo,"Apollo Belapur cannot be trusted.

I had a very bad experience start from the surgery to discharge.

They sent unrealistic bill to insurance team and later couldn't provide justification for the bill, at the end patient and their family to suffer mentally.

Don't choose Apollo Belapur."
MouthShut,Apollo,"I went for a DMO role a few months back . Mamatha singh has no respect for my qualifications & experience. She blames organisation for less wages . On my face she said you aren't the only one who are qualified & had some experience. If not you we will get many others. The other HR is very good cool headed & tried to calm her down. But she is not listening. Superintendent liked me very much but Mamtha singh gave bad feedback saying very bad conduct. So I got rejected there.

She is representing a big organisation & this is how she behave with the person who is holding MBBS degree."
MouthShut,Apollo,"I had dengue fever and I got admitted into this hospital and they started treating me as soon as I got admitted since my platelets were at a very low amount and I personally love the way how doctors come and consult me every

Though the medical expenses are very high , the doctors working there are very experienced, infrastructure is also very good"
MouthShut,Apollo,"I visited Apollo Hospitals, Bannerghatta Road(Bengaluru) from Tanzania between March 1626, 2025, for a routine medical check-up(ref. AHB0001298094). Overall, I received a satisfactory care from competent and dedicated doctors and other Hospital staff. However, I had a very bad experience with Dental Department. On March 25, I underwent a full-mouth laser gingival curettage and received a crown-and-bridge placement which involved exorbitant charges of INR86, 859(over USD1, 000), plus INR9, 567 for a root canal. Upon returning to Tanzania, on April 14 I noticed the crowns beginning to chip, and within a week they had completely detached. When I reported this to the Dental Department, I was offered a complimentary replacement bridge but this would involve local dentist consultation in Tanzania, digital impressions, bite registration, and subsequent refitting at my own cost. I declined the offer, not only due to the expense but also because of my concerns about the crowns quality and the risks of coordinating two different dentists across countries. Instead, I requested a full refund of my total treatment cost(INR96, 426).

Since no agreement was reached, I escalated the matter to the International Patients Department. I received a notification stating that an International Patients Representative would contact me. However, I have not heard from anyone. The only communication I have received were internal email exchanges, on which I was merely copied.

This experience has been deeply disappointing, especially considering Apollo Hospitals esteemed reputation in Tanzania and globally. As an international patient, I have placed my trust and my resources in care of this hospital, expecting the best out of it. I hope the hospital addresses this promptly and ensures better support for international patients in similar situations."
MouthShut,Apollo,"Coming all the way from West Bengal, I placed my trust in Apollo Hospital — and I’m glad I did. As a patient, what matters most is feeling safe, cared for, and heard. From the moment I arrived, the professionalism and empathy of the staff made a strong impression.

The doctors here are not only highly skilled but also attentive and patient in explaining every step of the treatment process. Nurses and support staff were kind, efficient, and always available, even during the toughest moments.

Traveling such a long distance for medical care isn’t easy, but Apollo gave me confidence and peace of mind that I was in the right hands. I chose this hospital for its reputation, and my experience lived up to — and exceeded — expectations.

If there’s one thing I’d say to other patients: if you’re looking for quality treatment and people who truly care, Apollo Hospital is a place you can trust."
MouthShut,Apollo,"I’m truly heartbroken and disappointed. After waiting patiently for over a month to consult Dr. Rooma Sinha—putting all my hope and trust into finally getting help—I was told at the last moment that she wouldn't be available. There was no prior notice, no message, no courtesy call—nothing. If she knew she wouldn’t be available, why not inform patients at least a week earlier?

This wasn’t just an appointment—it was something I was counting on for my health and peace of mind. The lack of communication felt careless and disrespectful. Time, trust, and emotional investment—all wasted. I expected better from someone in such a respected position."
MouthShut,Apollo,"I Lost my brothers life here. just 18 days before with Admition of just 1 and half day. and bill was Rs. 550000, and outcome is ""Death""

This is not Hospital. it is money making Organisation, here Nursing Staff very unknowledgeble . Admition Manager ""Vaishali Jagdale"" behaviour also Very Casual and Bad. After Admition of Patient. which was not before Admition.

Finally i want serious Attention of people. don't go here with your loveble familly members. Govt Authorities plz take some Serious Action. on this Hospital."
MouthShut,Apollo,The patients should think twice before opting for treatment as they will charge exorbitant amount for Miscellaneous charges and will not give proper breakups with clarity in the estimates which you take before operation from them
MouthShut,Apollo,Their call centers keep calling and send several SMS’ to confirm appointments. Lot of Spam. Over rated hospitals. Just go to another health care provider to better care at lower prices.
MouthShut,Apollo,"Dr. A.G.K. Gokhale and his doctor's team was excellent with all the necessities provided.

Also all the nurses from Bengal in ICU section was very attentive and helpful. Overall experience was very smooth."
MouthShut,Apollo,My daughter is doing dialysis in Apollo hospital chennai. she is a patient since 2009. The dialysis cost is huge. We are paying so much but the food they provide is horrible. So less quantity they serve it cold . We from northeast do not eat curd rice and rice is too little. Please improve your food quality and quantity!!
MouthShut,Apollo,Worst experience with Optometry/Dental Department as no value for Time of Patient but they want timely payment without any hesitation.
MouthShut,Apollo,"Try to avoid this hospital as much as possible . Doctors are ok , but nursing staff is pathetic . They almost killed my wife ."
MouthShut,Apollo,"Very unhygienic, there were rats running in the single rooms too. Even after complaint, no action was taken. They are not using latest medical equipments, they used 18 gauge needle for spinal fluid test which is not latest..didnt use any ultrasound or local anaesthesia..poked my dad 8 times in the spine..couldn't do it right even once and he is highly diabetic and they didn't even care to wipe off the blood after or put a plaster on it..he went through a lot of pain and suffering that he literally asked for poison instead, even when he didn't give consent after 3 pricks, they proceeded without consent and forcefully pricked him 8 times. Dr. Sarmistha Panigrahi (Anaesthesiology) was the one responsible for it. The skill and education of her is really questionable. Very lazy staff even after calling them multiple times, they don't come and attend us even when they are free, they just sit and chat. So careless they don't attend the patient on time and so negligent in giving medicines..they gave dolo instead of diabetic medicine once. Since we are educated enough we could tell the difference..just imagine the harm it can cause to naive people. When the negligence was confronted they didn't even apologize. Too over priced for the services provided. Just another commercial branded hospital. Not patient centric like they market."
MouthShut,Apollo,"My father was living a good life in the village, I don't know in which unlucky moment I brought him to Apollo navi Mumbai to get him treated by a good doctor, I did not know that a good doctor would silence him forever. And the hospital administration killed him in the name of angiography, Even though I am blaming on Dr Sanjeev team in anger, but the real culprit is me. Doctors profession is such that always see incidents of death in the hospital, someone's death may be a normal thing for them, but what difficulties the death of a person may cause to his family, it may not make any difference to them

Today, I have suffered the biggest loss. My children's education was run from his pension money, because I was unable to maintain the family with my small job. Now, even the children's education will remain incomplete because my main support is gone.

I want answer only these 3 questions from apollo navi mumbai

1.Did I take him to you in a dying condition?

2.If I had not got angioplasty done as per hospital advice, how many days would he have lived?
Can I get the cctv footage of 13th July 24 from 5 am to 9 pm to know what all happened to him because even the staff of Apollo is not trustworthy.
Dr. Sanjeev is a good doctor but some of his team members were very careless and that became the reason for my father's death. I wanted to know what happened to him but they are not giving me the CCTV footage even though there was a camera installed near his bed."
MouthShut,Apollo,"In CBD Apollo Emergency I was diagnosed for not keeping well. The emergency doctor was so rude named Dr. Nitishaa that first she didn't bothered patient is waiting for treatment later she was being so rude with the patient for why you did ECG you have some cardiac issue then only we do ECG and when I was diagnosed with no medical issue still she was forcing to do multiple test so that the amount of bill can be increased.

She was always giving excuses for not making the discharge paper as one of the staff told let 2 hours be over 3k patients have to pay along with other bills

If a patient is feeling okay and report are normal I think it's the right of the doctor to discharge the patient. Dr. Nitishaa need to behave with her patient she was being so rude even other patients started saying she is so rude."
MouthShut,Apollo,"It was a beautiful experience with doctor Aradhya , We are a foreign couple come to India to have children and we were afraid who would be the best doctor for this decision, but Apollo Hospital in Kondapur is the best place for treatment, and thanks to God & D.Aradhya, the first attempt of IVF was successful, and I recommend everyone to go to this wonderful hospital."
MouthShut,Apollo,"I was admitted in emergency due to fracture on Tibia and Fibula. I had to undergo surgery with nailing and plate. Hospital had initially taken cashless approval against my corporate ICICI policy, however, when we saw the estimate especially room rate, the hospital has shown room rate as INR 8200 whereas for same room they were charging INR 5000 from individuals as well as some other insurance companies. Since my room limit under corporate policy was less than INR 8200, I decided to use my personal Star health policy and asked hospital to get the cashless authorisation against Star Health policy which we got within 2 hours. After getting the approval I had categorically written to hospital of our intention of using Star Health Policy. To our utter surprise the hospital first got the claim realised from Star health on 28th May and submitted another bill to ICICI on 3rd June so that they can claim the amount twice to in tease their profit by fraud. ICICI also paid the claimed amount to Apollo. When I checked with Apollo, they just said that it is a human error.

From this it is clear that hospital is trying all unfair means to make money as they had knowingly submitted another claim to ICICI which shows fraudulent practices being followed by Apollo and puts a question mark on their so called ethical practices.

In my openion one should only go to Apollo if they have someone known working in hospital"
MouthShut,Apollo,"Dr Sudhir Kumar is money minded dr all he care abou the amount you paid for the consultation, hes busy with the phone and if you ask questions he wil send you another dr, hes very rude honestly, sad to such unprofessional dr in Apollo field"
MouthShut,Apollo,"Good Afternoon, I came for a consultation for Dr Satish Kotla and I am waiting in the lobby for one hour and their is no Air conditioning and outside the hospital the temperature in Hyderabad is around 42degrees is this the treatment you people are giving to the patients,"
MouthShut,Apollo,We went to Apollo hospital for my father's treatments and our experience is average. Good treatment good administration.
MouthShut,Apollo,Food service staff Pavithra provides good service to my mother she is a very caring girl. Other services have to improve more.
MouthShut,Apollo,"My sister had to undergo Gall bladder removal. Liver biposy was done . Surgery went well but the doctor who suggested surgery "" Dr Bharat Kumar"" is pathetic without medical ethics. Based on Liver biopsy he tells my sister "" Your life is OVER. You will have to spend rest of your life on steroids which will cause other health concerns"". But since the serology report was negative about AUTO Immune Disorder. He told her to consult Liver Transplant Specialist of Apollo for second opinion. My sister couldnt sleep for a week. After a week we decided to take her to another Doctor from Global Hospital and he was surprised to know the kind of scary language Dr Bharat used. Finally series of tests were redone there . Her Liver block was received from and given to Global Hospital and biopsy ruled out chances of Auto Immune PBC and instead said the duct narrowing was either due to intake of some other medicines or Gall bladder issue. Basically biopsy report of Apollo was wrong and Dr Bharat doesnt know how to talk to patients. Which doctor would tell his patients that their life is over ?...After surgery behaviour of nurses in ICU was super rude and they scolded my sister when she said its paining."
MouthShut,Apollo,"I was diagnosed with breast cancer and had to undergo lumpectomy surgery done by Dr. Sandeep The first time I met him, my fear of cancer was completely gone. Dr. made me feel at ease through his friendly behaviour and cheerful disposition. He explained to me, in layman's terms, my medical condition and how I will be completely cured of cancer after the surgery and other allied treatments. His confident attitude, friendly behaviour made me undergo my cancer treatment with lot of ease. Dr. surgical skills are also excellent. I did not feel any discomfort or pain after the surgery and the wounds healed very fast. He is also an excellent human being and I strongly recommend Dr"
MouthShut,Apollo,Best service and hospital working process such a great and the workers behaviour mind-blowing and osm
MouthShut,Apollo,Best hospital facilities are also good best staff best doctors and food is also and fresh for patients
MouthShut,Apollo,"Third class service. Worst experience. Ticket keeps getting postponed. Very bad call center service.

Only making money from AMC no service"
MouthShut,Apollo,"I admit in 3rd floor...it's leg surgery...last 4days there care me very good way....

I thank ward girl....incharge person paremila..., malathi akka....half nour once I ask to come for rest room...they treat me in good way...and give moral support too.."
MouthShut,Apollo,Good behaviour in hospital staff and doctor and easily all facility are available in one roof thanks ????
MouthShut,Apollo,"I am writing to share a distressing experience my family had at Apollo Hospital Navi Mumbai last weekend, specifically in relation to the services provided by Dr. Swapnil Gosavi (ENT). It is with great disappointment that I recount the events, hoping to raise awareness and caution others from falling victim to similar situations.

Last weekend, my aunt faced a medical emergency when a small wire became lodged in her throat during dinner. To seek prompt assistance, we rushed her to Apollo Hospital Navi Mumbai. To our dismay, instead of a quick resolution, the hospital subjected her to a series of unnecessary tests and admitted her to the standard ward overnight.

The wire was eventually removed the next morning via endoscopy by Dr. Swapnil Gosavi. However, our ordeal did not end there. Despite her improving condition, the hospital insisted on keeping her for further observation in the general ward. When I requested discharge in the evening, they declined, insisting on an additional day's stay.

The shock came when we were presented with a bill totaling Rs. 1, 93, 000, justifying it as a complicated surgery and a severe level emergency case. When I questioned the billing department, I was redirected to Dr. Swapnil Gosavi, who displayed a dismissive and rude attitude. He insensitively mentioned the disturbance to his sleep, claiming a thankless job and asserting that such costs were expected at a hospital like Apollo.

I confronted Dr. Swapnil with valid concerns, questioning why she was not placed in the ICU if it was a severe emergency and why the procedure took place at morning. Unfortunately, his responses lacked clarity and were overshadowed by a condescending attitude.

In my attempt to rectify the situation, I approached the billing department, only to be met with conflicting stories. Initially, they claimed no prior communication about a deposit, but later altered their stance, stating that a deposit of Rs. 2, 00, 000 was communicated beforehand without any written and signed estimation.

Feeling cheated and desperate for resolution, I have escalated the matter to the ICMR and consumer forum. I share this experience here not only as a cautionary tale but also to urge everyone to stand against such unethical practices. Let us think beyond money and prioritize ethical medical care over financial gains.

#Apollo #DrSanjayGosavi #ThinkBeyondMoney #PatientRights"
MouthShut,Apollo,"Dear Apollo Team,

The situation you described at Apollo Hospital Navi Mumbai regarding the care of your nephew, Karan Yadav, is concerning. It appears that there was a miscommunication or lack of coordination between the medical staff, leading to confusion and delays in providing the necessary medical attention to your nephew after his accident.

Dr. Tulika Avinash Diwan who was suppose to attend my nephews (Karan Yadav/ 15 years old) who met with accident and is in emergency ward G014. As she told after CT scan report she will start the process but after waiting so many hours, hospital authority Dr. Harsh mentioned she is in OPD and after waiting another hour Dr. Harsh came to me and mentioned.

Please help,

Mukesh Yadav"
MouthShut,Apollo,"Personal experience. Worst treatment. Junior and sadist dr.Karthik from nephrology department ?(+91-996205xxxx?) is behaving like a rowdy and playing with patient's health and experimenting with patient. He will purposely complicate your simple problem by giving you very less insulin(without asking diabetologist) and shift you to MD CCU to grab more and more money from you and make you bankrupt. Even without the need for dialysis, He will purposely start dialysis by threatening you something false and damage your kidneys permanently . He will not advise anything at the time of discharge also. He seems uninterested in his profession. He will make you do dialysis 3 times a week to make regular income from you. Beware of this(so called) doctor Karthik. You will not only lose money, you will also lose your precious health. Senior Dr.kc prakash sir is good. But he's relying and believing this inexperienced and UNPROFESSIONAL karthik."
MouthShut,Apollo,"I am thankful to Dr Vithal D Bagi for the timely advice Dr B Kiran Babu and the team who have given full support and guidance for TAVR procedure of Cardiology department

Special thanks to Ms Pallavi the coordinator too"
MouthShut,Apollo,Dr Meenal Jain was very rude and disrespectful.. it’s a shame for a Dr to have such attitude… infrastructure and service is good but staff and Dr needs to improve their behaviour.
MouthShut,Apollo,"Dr Anand M did not even checked patient, was rude and puts everything on lifestyle.

Hospital charges high fees, ask to pay registration fee separately i was charged 1500 for consultation though told 1200 on phone, even paying so much doctor do not bother stand from his seat to check patient."
MouthShut,Apollo,"Doctors and the nursing staff , especially sister Viji and Labani were very helpful. The management is poor but the staff is great and very supportive."
MouthShut,Apollo,"I am right now at hospital waiting for my turn to get a echo 2d test . The consultation with doctor led to recommendation of this test . First the people manning desks have no clue , no behavioural training - for a place which has patients they casually ask patients to “ go here “ go there “ - no clear instructions , no basic empathy that patients are not in the best of health . After a few running around I finally came to the right place - the absolutely lack of professionalism , no token system of waiting , no clear sense of timing for tests , doctors just walking in with their patients breaking into the queue . A non Indian elderly patient started shouting finally cos he has been waiting till since 11 am and no one has basic courtesy to attend to him to apologise or give him water . And because he started shouting he was taken when it was actually my turn with not so much as chekcing with me !!! This is pathetic - atleast show basic empathy to people who are patients and do not need additional tests . Hospitals with lesser brands and lesser charges have better facilities and better mannered staff as well as doctors . A particular doctor was just using his rank to get in his patients breaking the queue twice . Everyone’s time is important and everyone is suffering - if “ children case “ is going to be used to guilt everyone to break queues pls tell that before taking our money - Apollo first makes us pay bill before any such test is administered. I would like to mention technician Surekha was trying her best but the doctor was simply throwing his weight and breaking the queue to get in his patients -some of these ppl need immediate ICU level training . The non Indian patient being ignored has very legit reason to be upset - and on his behalf k asked the staff “ would you have behaved like this with a white man “ and they had no answer"
MouthShut,Apollo,I take appointment of Dr. Sunil kutty. I taken proper appointment with confirmation. On Dr. Name they take payment after payment neurological dept receptionist said their Secretaries assist you.. If we paid best doctor fees with high amount. They send assistant. 1 st floor physician dept all receptionist are too much rude & not properly guided.. Groud floor Meenakshi MRI dept she aslo talking rudely..
MouthShut,Apollo,"The behaviour of ICU nurses and doctors towards the ICU Patients are very inappropriate and rude, they are paid to do there job, but they act like they are doing some favour to us and the patients if they had issues cleaning the patients or taking care of them, they should have taken a different profession, when they know that in this profession they have to do all such things, then they have to do it."
MouthShut,Apollo,Ms. Sanjana from billing department helped us a lot in our queries and really provided a good service
MouthShut,Apollo,"I will NEVER recommend Apollo to any of my friends or family any time after having such a nightmarish experience last 5 days. So many tests were performed on my 75 year old mother and still there was no proper diagnosis.

My mother had fever and disorientation for which a plethora of tests were suggested and the diagnosis shared was unbelievable.

Brain MRI, CSF, USG, eeg, 2Decho...etc etc and then pet ct scan just becoz everything was clear ..How a Pet CT scan is advised for a 75 year old without any symptoms , findings or a biopsy ???? Unjustifiable

The TPA raised a query in the discharge summary but I don't see any support coming my way and have lost complete trust on medical fraternity....looks like it is a best option not to visit such star hospitals in today's world"
MouthShut,Apollo,"I had an appointment with Dr Senthamil selvi on 22/10/23 her secretary of women's hospital asked me to visit today i.e 23/10/23 after coming the secretary is telling Dr is on leave. I have my flight tonight , I spent 15k for my checkup, we are paying so much and this is what we get . Was not expecting this from the management."
MouthShut,Apollo,"Me and my mother we like the services i like the way the kake care for every thing especially about the daily health of my mum. For sure My God bless ur hands abundantly Nurse, doctor you do a very good job.

Pavni, chongpi may God bless you, keep that golden heart. In few word this department was good, secure, and will be a pressure to be admitted here next time. By have nice job"
MouthShut,Apollo,Medical treatment provided was excellent but the housekeeping service was unsatisfactory. Need improvement. Overall experience was good.
MouthShut,Apollo,"We have been associated with this hospital from 2017 due to certain health issues for my father, the schedule of treatment has been always positive. Experience wrt to the availability of staff / nurse has been really poor off late and the management has to realise they are losing a lot of good resources owing to short recruit"
MouthShut,Apollo,"Pathetic service, no adherence to appointment given, if explained to staff also not bothered even aged pers"
MouthShut,Apollo,"Good staff, Nurse, ward boys and doctors are very responsible and caring. Very rush and full of crowd in emergency ward need to extend their infra structure. Doctors and staffs are working so hard. They diagnose thoroughly and enquiry based. Need improvement in rooms and shifting. Rooms are filled and it took a day to shift."
MouthShut,Apollo,"Doctors are so irresponsible. The doctor who has done the surgery is not involved in the patient care.

Care is horrible than a government hospital. Just money minting."
MouthShut,Apollo,When my cousin was present for a surgery.........the day of discharge was so bad. They were literally extending the process of mediclaim payment and have a huge billing and credential issues. Kindly look forward to it. And improve the staffs working effeciency.
MouthShut,Apollo,"My wife had been admitted in BMT ward for approx 28 days for Bone Marrow Transplant. We were scared before admission but after admission and interaction with nursing staffs, my fear had been vanished. We have been discharged Today (27.09.2023) With good memories in that days. All nursing staffs are very caring and friendly. Special thanks to Vitty sister who has treated like own older sister. Thank you Dr. Punit Sir and Dr. Kanika Madam for giving best treatment to my wife."
MouthShut,Apollo,"Thank you so much for your care and guidance during this incredible experience! We are beyond thrilled.""Thank you again for everything you did to help get our baby here. You were so wonderful to work with during a stressful time and you and your team were supportive and encouraging every step of the way…."
MouthShut,Apollo,I was admitted for one week and was taken care of very well by the entire nursing staff. They were prompt to give attention and provide necessary care.
MouthShut,Apollo,"Incorrect lab results provided to us. Initially few tests were prescribed basis which we had to do additional tests, both the test results were flawed.

I m not sure if they have properly trained lab technicians or not."
MouthShut,Apollo,"Apollo Hospitals is a prominent healthcare group headquartered in India. It operates a network of hospitals and medical facilities, both in India and internationally. These hospitals offer a wide range of medical services, including cardiology, oncology, neurology, and more. The term ""Apollo Hospital International"" might refer to their international operations or specialized facilities catering to international patients."
MouthShut,Apollo,To the staff of Apollo hospital I express my wholehearted appreciation for your care and attension you have provided to our patient
MouthShut,Apollo,"Burst service in Apollo rajshree indore.apni family member ki death krwana ho to lekr aa jao.Bahut ghatia staff , doctors, maintenance , all service"
MouthShut,Apollo,Hospital has taken 50000/- as deposit while admitting patient even there is health insurance of recognised company.On the same day of admission patient was discharged but hospital refused to refund remaining balance amount after deducting the bill.. Even after 14 days of rigorous follow up the hospital administration harassed me regarding said refund and asked to call another department for the same... Even now after discharge of patient on 30/07/2023 I have not get refund... The rude and disrespectful behavior of hospital administration frustrated me to see such type of harassment
MouthShut,Apollo,Deepika sister it was a nice experience. You were very cooperative and nice during the whole procedure.
MouthShut,Apollo,"The Apollo hospital has undergone significant changes over the past 5 years. Unfortunately, some employees seem to have adopted a more direct communication style, and certain treatments now require an additional fee. If zero stars were an option, that's the rating I'd give."
MouthShut,Apollo,I m extremely satisfied with the Depart of NICU of Hospital.Great Care and attention Given By The Staff like a mother I m happy with their work thanks a lot
MouthShut,Apollo,"I have visited this hospital more than 3 to 4 times the service was excellent doctors and staff was polite addressing issue in a good manner, even

facilities also good..thanku apollo ??"
MouthShut,Apollo,"We got excellent service by staff sister ANKITA, MARGARET, MINU, SUSHMA...ALL...DR.OMPRAKASH nd DR.POONAM is best

So HYGINE ND GOOD TEAM WOR??

THANK YOU??"
MouthShut,Apollo,I visited dr raghu he is one of the finest doctor’s i ever met…a very good human being more than a doctor thank you
